"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"2066546","5e867b55ad103b8bdafde79be7e6c0726ed3bf5fd91f0d334cd010fe8ca83f95e8989d73c89e719afbdf5308bcff5470c1034f329c4339ace6a915afc60a3f13","2025-05-19T18:40:00.000","3","PARKED",,"1969954",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066574","11a965f95d2b4b5d225f4e86bd89fc7af1ae941fd87c0a782a3b2ddc36a998fbbd532457e4721b76a2f0638fdf7dfa6f7fa93d18c22f859fa1fa1cfe943f9f93","2025-05-19T18:32:00.000","1","DRIVER",,"1969982",,"JEEP","PATRIOT","IL","2013","NONE","PASSENGER","PERSONAL","NW","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066575","11a965f95d2b4b5d225f4e86bd89fc7af1ae941fd87c0a782a3b2ddc36a998fbbd532457e4721b76a2f0638fdf7dfa6f7fa93d18c22f859fa1fa1cfe943f9f93","2025-05-19T18:32:00.000","2","DRIVER",,"1969983",,"FORD","TRANSIT",,"2022","NONE","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","NW","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066530","20de33090f07c94115a33d30a082b532a4cbf655fce73da5a6243d68b9596030ea5e4dda5810e01116bba115a9d1e3a71e9853cae77427008148003c6e717b18","2025-05-19T18:30:00.000","2","PARKED",,"1969937",,"HONDA","CIVIC","IL","2012","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y","Y",,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066531","20de33090f07c94115a33d30a082b532a4cbf655fce73da5a6243d68b9596030ea5e4dda5810e01116bba115a9d1e3a71e9853cae77427008148003c6e717b18","2025-05-19T18:30:00.000","1","DRIVER",,"1969945",,"HONDA","ACCORD","IL","2024","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066593","a61b6201e1647255ae52b0b1ca2d9da9561aec750cc2d2afdf273234ae1a35f5b3b00fcf01d82ae7ae79c844479fad5c0cfff7cdc608b4a9741e90431ef559c7","2025-05-19T18:20:00.000","1","DRIVER",,"1970019",,"CHEVROLET","CRUZE","IL","2017","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","PASSING/OVERTAKING",,,"1",,,,,,,,"Y","Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066594","a61b6201e1647255ae52b0b1ca2d9da9561aec750cc2d2afdf273234ae1a35f5b3b00fcf01d82ae7ae79c844479fad5c0cfff7cdc608b4a9741e90431ef559c7","2025-05-19T18:20:00.000","2","DRIVER",,"1970023",,"TOYOTA","HIGHLANDER","IL","2019","NONE","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,,,,,,,"Y","Y",,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066536","b4df3e7110ab0eb8eb9a8284befbf45253b23e4e6c71c827b8b85532bab41f7bb36cae1eb27e5c703304fdbec76d95e0d2cb3ea7a7a083be1fcdc2d891d8e1e2","2025-05-19T18:15:00.000","1","DRIVER",,"1969947",,"TOYOTA","CAMRY","IL","2015","NONE","PASSENGER","TAXI/FOR HIRE","W","CHANGING LANES",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066537","b4df3e7110ab0eb8eb9a8284befbf45253b23e4e6c71c827b8b85532bab41f7bb36cae1eb27e5c703304fdbec76d95e0d2cb3ea7a7a083be1fcdc2d891d8e1e2","2025-05-19T18:15:00.000","2","DRIVER",,"1969955",,"DODGE","CALIBER","IL","2011","NONE","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066549","fa92439e88fa2859f49a6f235c517fcff992a2946fd93ba3b1a4264a6fbbed57a6e7ecf9a930d977e602fd39d289c8953f26c4f92720cd3de647dc3e45284714","2025-05-19T18:13:00.000","1","DRIVER",,"1969962",,"HONDA","CR-V","IL","2015","NONE","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,"N","N","N",,,,"Y",,,"Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066550","fa92439e88fa2859f49a6f235c517fcff992a2946fd93ba3b1a4264a6fbbed57a6e7ecf9a930d977e602fd39d289c8953f26c4f92720cd3de647dc3e45284714","2025-05-19T18:13:00.000","2","DRIVER",,"1969964",,"HUMMER","H2","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING RIGHT",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066502","f3e4477c2e772c089e97f219946aeb1f172ac85a90283fb54d470b7956c7e5cfc8d7bb2a62b50acc0714dc020cef8b01a8f83d38fb6862b2a60d6a05ee328d47","2025-05-19T18:12:00.000","1","DRIVER",,"1969906",,"JEEP","PATRIOT","IL","2012","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","Y",,"1",,,,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066503","f3e4477c2e772c089e97f219946aeb1f172ac85a90283fb54d470b7956c7e5cfc8d7bb2a62b50acc0714dc020cef8b01a8f83d38fb6862b2a60d6a05ee328d47","2025-05-19T18:12:00.000","2","PARKED",,"1969910",,"NISSAN","MAXIMA","IL","2007","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","PARKED","Y",,"0",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066472","2291d6d96dc33a64f81f5703b14b05c6da5c89741e99e35e8f6b493c80f3d77f970b099a54c84ab2cbe624935a96ea3ef28eb14849b54dfcdcf36fc8162bce04","2025-05-19T18:10:00.000","1","DRIVER",,"1969883",,"KIA","SOUL","IL","2025","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066473","2291d6d96dc33a64f81f5703b14b05c6da5c89741e99e35e8f6b493c80f3d77f970b099a54c84ab2cbe624935a96ea3ef28eb14849b54dfcdcf36fc8162bce04","2025-05-19T18:10:00.000","2","DRIVER",,"1969878",,"DODGE","CARAVAN","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"1",,,,,,,"Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066514","442ca5ddb29f4c5ea7042278eda02cda1a69c6d02f20126544c375dcc83c4274d51be339e824b9d47e26105a12f6249370bb7f204d267badd6c71710c169767c","2025-05-19T18:05:00.000","1","DRIVER",,"1969911",,"HONDA","CIVIC","IL","2018","UNKNOWN","PASSENGER","UNKNOWN/NA","W","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066515","442ca5ddb29f4c5ea7042278eda02cda1a69c6d02f20126544c375dcc83c4274d51be339e824b9d47e26105a12f6249370bb7f204d267badd6c71710c169767c","2025-05-19T18:05:00.000","2","DRIVER",,"1969922",,"TOYOTA","CAMRY","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066460","07d54b02b5b4f7aec4da1379d97f708bba62b6ca74a9287158a198a0653c7a176d0c6ecc8718767840573c0dc8ee8d2f103bd8e6c9275e1cc9dacf6f90111dcc","2025-05-19T18:00:00.000","1","DRIVER",,"1969876",,"NISSAN","ROGUE","IL","2010","NONE","PASSENGER","PERSONAL","N","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066461","07d54b02b5b4f7aec4da1379d97f708bba62b6ca74a9287158a198a0653c7a176d0c6ecc8718767840573c0dc8ee8d2f103bd8e6c9275e1cc9dacf6f90111dcc","2025-05-19T18:00:00.000","2","DRIVER",,"1969890",,"CHEVROLET","VAN","IL","2008","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066591","401a6dcfabc17cc2746cef51a31a9f3e85c348401f48cd522e261407e09c67f180d5bc3ffef88b08e9efb0762418a7215c1cb9e9a88d1eca389956faf9057c6b","2025-05-19T18:00:00.000","1","DRIVER",,"1969999",,"CHEVROLET","TAHOE","IL","2012","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066592","401a6dcfabc17cc2746cef51a31a9f3e85c348401f48cd522e261407e09c67f180d5bc3ffef88b08e9efb0762418a7215c1cb9e9a88d1eca389956faf9057c6b","2025-05-19T18:00:00.000","2","DRIVER",,"1970002",,"HONDA","ACCORD","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,,,,,,,,,,"Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066506","f3b80c45e2d9042d506dcb7ea2f8a08048553913d4290c7170bc2a0cc8eec75b0eacd7c20514244c6b258ad6fc7504bef2a6a2935d14d72b1e228ab010e2169d","2025-05-19T18:00:00.000","1","DRIVER",,"1969903",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","XX",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066507","f3b80c45e2d9042d506dcb7ea2f8a08048553913d4290c7170bc2a0cc8eec75b0eacd7c20514244c6b258ad6fc7504bef2a6a2935d14d72b1e228ab010e2169d","2025-05-19T18:00:00.000","2","PARKED",,"1969907",,"LEXUS","NX","IL","2017","UNKNOWN","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066518","4c7696c03f5244906a9bba05e37efc6dae4951ddf20a013e5be10951c81b93ee67a387dada87b45f70bdf72e3567e9a6b5416e779bf351bd2637f42b036a0429","2025-05-19T17:42:00.000","1","DRIVER",,"1969929",,"CHEVROLET","SILVERADO","IL","2011","UNKNOWN","PICKUP","UNKNOWN/NA","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066519","4c7696c03f5244906a9bba05e37efc6dae4951ddf20a013e5be10951c81b93ee67a387dada87b45f70bdf72e3567e9a6b5416e779bf351bd2637f42b036a0429","2025-05-19T17:42:00.000","2","DRIVER",,"1969941",,"MERCEDES-BENZ","E320","IL","2025","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y","Y","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066448","035290dc2a3cfe886553a9ac40fd2961cac1dc6de6b3fcb104ca736430efcbfaacf68de476164232f01a4d5d7d61461a95dbaba0ccff500b1c0503690d369a3d","2025-05-19T17:41:00.000","1","DRIVER",,"1969868",,"TOYOTA","COROLLA","IL","2015","UNKNOWN","PASSENGER","PERSONAL","SW","TURNING RIGHT",,,"1",,,,,,,,"Y","Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066449","035290dc2a3cfe886553a9ac40fd2961cac1dc6de6b3fcb104ca736430efcbfaacf68de476164232f01a4d5d7d61461a95dbaba0ccff500b1c0503690d369a3d","2025-05-19T17:41:00.000","2","DRIVER",,"1969881",,"TOYOTA","CAMRY","IL","2012","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066540","5022ecf0ede06eff9a5fd813d8af582b2848d9e2b31392774d24db933bc48a271c9c2962abe3914b4de408297827d9c7d89f65295af1ce99f61cb122c33e6d92","2025-05-19T17:40:00.000","1","DRIVER",,"1969946",,"CHRYSLER","TOWN & COUNTRY","IL","2010","BRAKES","VAN/MINI-VAN","PERSONAL","E","UNKNOWN/NA",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066541","5022ecf0ede06eff9a5fd813d8af582b2848d9e2b31392774d24db933bc48a271c9c2962abe3914b4de408297827d9c7d89f65295af1ce99f61cb122c33e6d92","2025-05-19T17:40:00.000","2","DRIVER",,"1969953",,"MERCEDES-BENZ","SPRINTER","IL","2023","NONE","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066524","994ba50b8801956f864b8665256803ca85bbfe99f1dd64e5c302eac0cd5860043a4aa3612502d8c4574f9aaf235fbd336ebc347edfc96d08d62724206f168dc2","2025-05-19T17:40:00.000","1","DRIVER",,"1969924",,"CHRYSLER","200","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066525","994ba50b8801956f864b8665256803ca85bbfe99f1dd64e5c302eac0cd5860043a4aa3612502d8c4574f9aaf235fbd336ebc347edfc96d08d62724206f168dc2","2025-05-19T17:40:00.000","2","DRIVER","1","1969935",,"SUBARU","IMPREZA","IL","2022","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"2",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066481","f4ab235ff3a90b3b0c080002d2395a7b4d3bdbdfc0a59d893405a40352a431596bef7a68bc9d9430755fdea7e1844ef2712a92c9dd7a0a7cfa472441b08ebe27","2025-05-19T17:40:00.000","1","DRIVER",,"1969891",,"LINCOLN","CORSAIR","IL","2024","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","W","STRAIGHT AHEAD","Y",,"1",,"the city",,,"Y","Y","Y",,,,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066482","f4ab235ff3a90b3b0c080002d2395a7b4d3bdbdfc0a59d893405a40352a431596bef7a68bc9d9430755fdea7e1844ef2712a92c9dd7a0a7cfa472441b08ebe27","2025-05-19T17:40:00.000","2","DRIVER",,"1969899",,"LEXUS","RX350","IL","2025","NONE","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","STRAIGHT AHEAD","Y",,"1",,"the city",,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066528","5261e2552d3076a5df6988321258691c28cbb1df646da36a4ee70a4933c7bcff4ddf1a1eb6674d4b57056e69045015022947fb9e9f30243d3ec801ad0a9455e6","2025-05-19T17:37:00.000","1","DRIVER",,"1969933",,"FORD","FUSION","IN","2011","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066529","5261e2552d3076a5df6988321258691c28cbb1df646da36a4ee70a4933c7bcff4ddf1a1eb6674d4b57056e69045015022947fb9e9f30243d3ec801ad0a9455e6","2025-05-19T17:37:00.000","2","DRIVER",,"1969951",,"CHEVROLET","EQUINOX","IL","2018","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066538","9f15929966fbbfceafec11a9ec5ef0c513a3adb0f76e95a607ea4550aac7ef1c0eda6c8c2d0e99a02a1143c264f0df96f63459c47cf89bfdd9cf5bfea3ce0237","2025-05-19T17:30:00.000","1","DRIVER",,"1969950",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066539","9f15929966fbbfceafec11a9ec5ef0c513a3adb0f76e95a607ea4550aac7ef1c0eda6c8c2d0e99a02a1143c264f0df96f63459c47cf89bfdd9cf5bfea3ce0237","2025-05-19T17:30:00.000","2","PARKED",,"1969939",,"TOYOTA","4RUNNER","IL","2008","NONE","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066486","264e379f390e3bfa49a0ab24ac9657cc8ae44f6d525ef2d2de399b3788ba3e9d56d5fb3c0faf964a295aa84d861c1ee36248aaaa022aca86f36a97a04580b630","2025-05-19T17:25:00.000","1","DRIVER",,"1969897",,"PORSCHE","OTHER (EXPLAIN IN NARRATIVE)","IL","2025","UNKNOWN","PASSENGER","UNKNOWN/NA","N","OTHER",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066487","264e379f390e3bfa49a0ab24ac9657cc8ae44f6d525ef2d2de399b3788ba3e9d56d5fb3c0faf964a295aa84d861c1ee36248aaaa022aca86f36a97a04580b630","2025-05-19T17:25:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066456","4d0346aa755371bbd0e4c8e23a1882583436073cc999e14bbf34639b4b670536b57f32c3d119a0e07c3bff423df33a52cb6c41f3860a7c6924f191fe5798298c","2025-05-19T17:22:00.000","1","DRIVER",,"1969866",,"FORD","ECOSPORT","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","CHANGING LANES",,,"1",,,,,,,,,,,"Y","Y",,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066457","4d0346aa755371bbd0e4c8e23a1882583436073cc999e14bbf34639b4b670536b57f32c3d119a0e07c3bff423df33a52cb6c41f3860a7c6924f191fe5798298c","2025-05-19T17:22:00.000","2","DRIVER",,"1969873",,"HONDA","CR-V","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066478","5cdb124b8fc41a52cb194cef260930dc3b504fa9a6ded81489955cdddfd580979e8b3505c4bfabf41d1fbacb203a28b1d6028ed88ec3f1b6ba1bc3e27621b04b","2025-05-19T17:20:00.000","1","DRIVER",,"1969886",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL","2021","NONE","OTHER","TOW TRUCK","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066479","5cdb124b8fc41a52cb194cef260930dc3b504fa9a6ded81489955cdddfd580979e8b3505c4bfabf41d1fbacb203a28b1d6028ed88ec3f1b6ba1bc3e27621b04b","2025-05-19T17:20:00.000","2","DRIVER",,"1969894",,"JEEP","GRAND CHEROKEE","IN","2023","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,"Y","Y","Y",,,,"Y","Y",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066480","5cdb124b8fc41a52cb194cef260930dc3b504fa9a6ded81489955cdddfd580979e8b3505c4bfabf41d1fbacb203a28b1d6028ed88ec3f1b6ba1bc3e27621b04b","2025-05-19T17:20:00.000","3","DRIVER",,"1969901",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"NONE","VAN/MINI-VAN","OTHER","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066553","775a689e5188cdf6e24ea57c8da73590f14a96fd15fcb46141bee64e55b79d0c37adbcf9b64519f3b024edbdc02e3b1d0c6a56a4bedbbf08de90895d991a084c","2025-05-19T17:17:00.000","1","DRIVER",,"1969961",,"DODGE","GRAND CARAVAN","IL","2012","NONE","VAN/MINI-VAN","PERSONAL","W","CHANGING LANES",,,"1",,,,,"Y",,,,,,,,,,"Y",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066554","775a689e5188cdf6e24ea57c8da73590f14a96fd15fcb46141bee64e55b79d0c37adbcf9b64519f3b024edbdc02e3b1d0c6a56a4bedbbf08de90895d991a084c","2025-05-19T17:17:00.000","2","DRIVER",,"1969973",,"NISSAN","ROGUE","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066439","4fb568b5bfd00b3ae8740a8214b9690508390f89cbf4363997d87d67094156cf4c6b6c1aae7d563fee41d3ead3f91bfc2aedb2eca59cc42323060bccf4e4ed94","2025-05-19T17:15:00.000","1","DRIVER",,"1969849",,"TOYOTA","CAMRY","IL","2014","NONE","PASSENGER","TAXI/FOR HIRE","W","PASSING/OVERTAKING",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066440","4fb568b5bfd00b3ae8740a8214b9690508390f89cbf4363997d87d67094156cf4c6b6c1aae7d563fee41d3ead3f91bfc2aedb2eca59cc42323060bccf4e4ed94","2025-05-19T17:15:00.000","2","DRIVER",,"1969853",,"TOYOTA","CAMRY","IL","2016","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,"N","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066551","03493bb17452c90ec54ab0b61151815bd3a09252a8bf2be0c1244366dc618c3d4f1ead135d7fa5355e30e05fe6c6403bb6010a1af168ac970472c20606749e74","2025-05-19T17:13:00.000","1","DRIVER",,"1969965",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2013","UNKNOWN","PASSENGER","UNKNOWN/NA","S","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066552","03493bb17452c90ec54ab0b61151815bd3a09252a8bf2be0c1244366dc618c3d4f1ead135d7fa5355e30e05fe6c6403bb6010a1af168ac970472c20606749e74","2025-05-19T17:13:00.000","2","DRIVER",,"1969971",,"DODGE","CALIBER","IL","2011","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066454","4747a9be683a0554826ac6eb74013bfc84cb4f851f3976d0bdfe415def6b3d3ecb7ed3f51314ede6ebbcc8b738efa1d20ec7019c8fbe13fc9b15ff5ab135063a","2025-05-19T17:10:00.000","1","DRIVER",,"1969864",,"SUBARU","FORESTER","IL","2023","UNKNOWN","PASSENGER","PERSONAL","SW","TURNING LEFT",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066455","4747a9be683a0554826ac6eb74013bfc84cb4f851f3976d0bdfe415def6b3d3ecb7ed3f51314ede6ebbcc8b738efa1d20ec7019c8fbe13fc9b15ff5ab135063a","2025-05-19T17:10:00.000","2","DRIVER",,"1969872",,"TESLA","MODEL S","IL","2019","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","N",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2066435","9cc49afa0d73f68401f6e4bf89e60c85c689a48fa7bd90a7bea936f8a98801b186c449203c222f9ba44a9b4e811a331417ac39c492dcad2c3f3f47ae0ce069a5","2025-05-19T17:07:00.000","1","DRIVER",,"1969845",,"HONDA","CR-V","IL","2010","LIGHTS","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
